Epoch;Attendance;Contagion;Present contagion;A1;A2;A3;Action on random;Action on random zero;Action on max;Actions;A1 cost;A2 cost;A3 cost;Action cost;New infections;New infected cost;Total cost;Total revenues;Epoch txt
1;64941;32242;12101;15;15;15;0;3;0;3;9599,999999999998;4799,999999999999;50000;64400,0;3132;469800;534200,0;0;"
"
2;57863;17484;4809;30;30;0;0;3;0;3;19199,999999999996;28800,0;0;48000,0;1642;246300;294300,0;0;-
3;71271;16722;5234;0;0;30;0;2;0;2;0;0;50000;50000;1595;239250;289250;0;-
4;64574;17486;4710;15;15;15;0;1;0;1;9599,999999999998;4799,999999999999;50000;64400,0;1642;246300;310700,0;0;-
5;64456;15935;4081;15;0;15;0;1;0;1;9599,999999999998;0;50000;59600,0;1487;223050;282650,0;0;-
6;64549;14502;3651;15;15;15;0;1;0;1;9599,999999999998;4799,999999999999;50000;64400,0;1346;201900;266300,0;0;-
7;58235;22329;6823;30;15;15;0;2;0;2;19199,999999999996;4799,999999999999;50000;74000,0;2122;318300;392300,0;0;-
8;71071;17991;5393;0;15;15;0;1;0;1;0;24000;50000;74000;1714;257100;331100;0;-
9;71000;18637;5973;0;30;15;0;2;0;2;0;48000;50000;98000;1776;266400;364400;0; 
10;64227;42449;15456;15;30;30;1;3;0;4;9599,999999999998;48000;50000;107600,0;4142;621300;728900,0;0;E
11;64258;17349;4545;15;0;15;1;0;0;1;9599,999999999998;0;50000;59600,0;1633;244950;304550,0;0;p
12;57436;16640;4415;30;30;0;0;1;1;2;19199,999999999996;9599,999999999998;0;28799,999999999996;1553;232950;261750,0;0;o
13;51618;23846;7013;45;15;30;1;2;0;3;28799,999999999996;4799,999999999999;50000;83600,0;2275;341250;424850,0;0;c
14;64240;15989;4967;15;0;30;0;1;1;2;9599,999999999998;0;50000;59600,0;1512;226800;286400,0;0;h
15;51364;28975;9700;45;0;30;4;0;0;4;28799,999999999996;0;50000;78800,0;2788;418200;497000,0;0;s
16;51797;24664;7463;45;30;0;1;0;2;3;28799,999999999996;9599,999999999998;0;38399,99999999999;2354;353100;391500,0;0;:
17;58400;32002;10647;30;30;15;2;1;0;3;19199,999999999996;28800,0;50000;98000,0;3080;462000;560000,0;0; 
18;70607;16209;4924;0;15;15;1;0;0;1;0;24000;50000;74000;1539;230850;304850;0;2
19;64373;16645;4198;15;15;15;0;0;1;1;9599,999999999998;4799,999999999999;50000;64400,0;1559;233850;298250,0;0;0
20;57849;17729;4762;30;15;15;2;0;0;2;19199,999999999996;4799,999999999999;50000;74000,0;1666;249900;323900,0;0;0
21;61989;52626;20188;19;15;30;5;1;0;6;11999,999999999998;24000;50000;86000,0;5208;781200;867200,0;0;,
22;64545;15325;4871;15;15;30;0;1;1;2;9599,999999999998;4799,999999999999;50000;64400,0;1440;216000;280400,0;0; 
23;64658;17517;4597;15;0;15;1;0;1;2;9599,999999999998;0;50000;59600,0;1649;247350;306950,0;0;S
24;51736;37241;12560;45;30;15;2;2;0;4;28799,999999999996;28800,0;50000;107600,0;3609;541350;648950,0;0;t
