Epoch;Attendance;Contagion;Present contagion;A1;A2;A3;Action on random;Action on random zero;Action on max;Actions;A1 cost;A2 cost;A3 cost;Action cost;New infections;New infected cost;Total cost;Total revenues;Epoch txt
1;71660;13606;5110;0;15;0;0;1;0;1;0;648000;0;648000;1146;171900;819900;0;"
"
2;71015;13672;4023;0;15;15;0;1;0;1;0;648000;50000;698000;1152;172800;870800;0;-
3;65080;12968;2778;15;15;15;0;1;0;1;9599,999999999998;129599,99999999999;50000;189200,0;1088;163200;352400,0;0;-
4;56880;47002;17079;30;15;15;0;4;0;4;19199,999999999996;648000;50000;717200,0;4182;627300;1344500,0;0;-
5;57373;29402;7961;30;15;30;0;3;0;3;19199,999999999996;129599,99999999999;50000;198800,0;2582;387300;586100,0;0;-
6;63574;43966;14438;15;15;30;0;3;0;3;9599,999999999998;129599,99999999999;50000;189200,0;3906;585900;775100,0;0;-
7;64497;13133;3296;15;15;0;0;1;0;1;9599,999999999998;129599,99999999999;0;139199,99999999997;1103;165450;304650,0;0;-
8;64808;31976;10198;15;15;15;0;3;0;3;9599,999999999998;648000;50000;707600,0;2816;422400;1130000,0;0;-
9;64736;31272;10843;15;15;0;1;1;0;2;9599,999999999998;129599,99999999999;0;139199,99999999997;2752;412800;552000,0;0; 
10;71254;29897;11872;0;15;15;1;1;0;2;0;648000;50000;698000;2627;394050;1092050;0;E
11;58097;37146;13467;30;15;0;1;2;0;3;19199,999999999996;129599,99999999999;0;148799,99999999997;3286;492900;641700,0;0;p
12;64911;21691;6486;15;15;15;0;1;1;2;9599,999999999998;648000;50000;707600,0;1881;282150;989750,0;0;o
13;64895;14310;3155;15;15;15;1;0;0;1;9599,999999999998;129599,99999999999;50000;189200,0;1210;181500;370700,0;0;c
14;58442;24199;6677;30;15;30;1;2;0;3;19199,999999999996;648000;50000;717200,0;2109;316350;1033550,0;0;h
15;57823;27213;6220;30;15;30;0;2;1;3;19199,999999999996;129599,99999999999;50000;198800,0;2383;357450;556250,0;0;s
16;71078;29963;11919;0;15;15;1;1;0;2;0;648000;50000;698000;2633;394950;1092950;0;:
17;64854;13837;3473;15;15;0;0;0;1;1;9599,999999999998;129599,99999999999;0;139199,99999999997;1167;175050;314250,0;0; 
18;65173;13518;3053;15;15;15;1;0;0;1;9599,999999999998;129599,99999999999;50000;189200,0;1138;170700;359900,0;0;2
19;65472;16686;3787;15;15;30;0;1;1;2;9599,999999999998;648000;50000;707600,0;1426;213900;921500,0;0;0
20;71533;12913;5037;0;15;0;1;0;0;1;0;648000;0;648000;1083;162450;810450;0;0
21;57914;34330;12436;30;15;15;1;3;0;4;19199,999999999996;648000;50000;717200,0;3030;454500;1171700,0;0;,
22;65352;16895;4200;15;15;15;1;1;0;2;9599,999999999998;648000;50000;707600,0;1445;216750;924350,0;0; 
23;53766;58827;19390;30;15;45;0;4;1;5;19199,999999999996;129599,99999999999;50000;198800,0;5257;788550;987350,0;0;S
24;64509;14277;3492;15;15;0;0;0;1;1;9599,999999999998;129599,99999999999;0;139199,99999999997;1207;181050;320250,0;0;t
25;58492;15311;3581;30;15;30;1;1;0;2;19199,999999999996;129599,99999999999;50000;198800,0;1301;195150;393950,0;0;a
26;50893;39401;13161;45;0;30;1;2;1;4;28799,999999999996;0;50000;78800,0;3491;523650;602450,0;0;r
27;51919;29446;8910;45;15;15;0;2;1;3;28799,999999999996;129599,99999999999;50000;208400,0;2586;387900;596300,0;0;t
28;48554;47750;14602;45;15;60;1;1;3;5;28799,999999999996;648000;50000;726800,0;4250;637500;1364300,0;0;i
29;64916;13529;3279;15;15;0;0;0;1;1;9599,999999999998;129599,99999999999;0;139199,99999999997;1139;170850;310050,0;0;n
30;56867;45297;12991;30;15;45;1;2;1;4;19199,999999999996;129599,99999999999;50000;198800,0;4027;604050;802850,0;0;g
31;71867;13265;5172;0;15;0;1;0;0;1;0;648000;0;648000;1115;167250;815250;0; 
32;63591;33054;8644;15;15;45;3;0;1;4;9599,999999999998;648000;50000;707600,0;2914;437100;1144700,0;0;E
33;51816;23781;6542;45;15;30;2;0;1;3;28799,999999999996;129599,99999999999;50000;208400,0;2071;310650;519050,0;0;p
34;58607;25211;6893;30;15;30;1;0;2;3;19199,999999999996;648000;50000;717200,0;2201;330150;1047350,0;0;s
35;51967;19623;4919;45;15;30;0;0;3;3;28799,999999999996;129599,99999999999;50000;208400,0;1693;253950;462350,0;0;i
36;58642;20789;5296;30;15;30;1;0;2;3;19199,999999999996;648000;50000;717200,0;1799;269850;987050,0;0;l
37;35200;34847;8919;79;0;75;1;0;5;6;50399,99999999999;0;50000;100400,0;3373;505950;606350,0;0;o
38;64739;12638;3041;15;15;0;0;0;1;1;9599,999999999998;129599,99999999999;0;139199,99999999997;1058;158700;297900,0;0;n
39;37680;33604;9715;75;0;45;1;1;3;5;47999,99999999999;0;50000;98000,0;2964;444600;542600,0;0;:
40;70715;13474;3973;0;15;15;1;0;0;1;0;648000;50000;698000;1134;170100;868100;0; 
41;58579;22296;6364;30;15;15;0;1;1;2;19199,999999999996;129599,99999999999;50000;198800,0;1936;290400;489200,0;0;0
42;71594;12693;4927;0;15;0;1;0;0;1;0;648000;0;648000;1063;159450;807450;0;,
43;63598;28269;6636;15;15;45;1;1;1;3;9599,999999999998;648000;50000;707600,0;2479;371850;1079450,0;0;2
44;35037;33590;8264;79;0;79;0;0;6;6;50399,99999999999;0;50000;100400,0;3166;474900;575300,0;0; 
