Epoch,Attendance,Contagion,Present contagion,A1,A2,A3,Action on random,Action on random zero,Action on max,Actions,A1 cost,A2 cost,A3 cost,Action cost,New infections,New infected cost,Total cost,Total revenues,Epoch txt
1,64143,16379,4362,15,15,15,0,1,0,1,9599.999999999998,38399.99999999999,40000,88000.0,1535,230250,318250.0,0,"
"
2,70951,17420,5315,0,0,30,0,2,0,2,0,0,40000,40000,1656,248400,288400,0,-
3,64131,15520,3959,15,0,15,0,1,0,1,9599.999999999998,0,40000,49600.0,1442,216300,265900.0,0,-
4,45099,32217,11155,60,30,15,0,5,0,5,38399.99999999999,230400.0,40000,308800.0,3129,469350,778150.0,0,-
5,64237,17892,4903,15,30,15,0,2,0,2,9599.999999999998,230400.0,40000,280000.0,1684,252600,532600.0,0,-
6,65210,47063,18028,15,15,15,0,3,0,3,9599.999999999998,38399.99999999999,40000,88000.0,4613,691950,779950.0,0,-
7,51680,47636,15870,45,30,15,0,4,0,4,28799.999999999996,76799.99999999999,40000,145600.0,4638,695700,841300.0,0,-
8,70715,14207,4523,0,15,30,0,2,0,2,0,192000,40000,232000,1338,200700,432700,0,-
9,58401,36280,14039,30,15,15,1,2,0,3,19199.999999999996,38399.99999999999,40000,97600.0,3534,530100,627700.0,0, 
10,63957,16335,4254,15,30,0,1,1,0,2,9599.999999999998,230400.0,0,240000.0,1523,228450,468450.0,0,E
11,57932,16445,4177,30,15,15,0,1,1,2,19199.999999999996,38399.99999999999,40000,97600.0,1536,230400,328000.0,0,p
12,64307,34113,12425,15,30,15,3,0,0,3,9599.999999999998,230400.0,40000,280000.0,3328,499200,779200.0,0,o
13,64538,17859,5388,15,15,15,1,0,1,2,9599.999999999998,38399.99999999999,40000,88000.0,1702,255300,343300.0,0,c
14,65471,34347,15188,15,15,15,1,2,0,3,9599.999999999998,192000,40000,241600.0,3355,503250,744850.0,0,h
15,70724,17888,5289,0,15,15,2,0,0,2,0,192000,40000,232000,1703,255450,487450,0,s
16,64532,17816,4715,15,15,15,1,0,0,1,9599.999999999998,38399.99999999999,40000,88000.0,1675,251250,339250.0,0,:
17,71081,14694,4489,0,15,15,1,0,0,1,0,192000,40000,232000,1383,207450,439450,0, 
18,51567,34166,10675,45,15,30,3,1,0,4,28799.999999999996,38399.99999999999,40000,107200.0,3299,494850,602050.0,0,2
19,71657,16371,5342,0,0,30,1,0,1,2,0,0,40000,40000,1552,232800,272800,0,0
20,64166,20462,6491,15,30,15,2,0,0,2,9599.999999999998,230400.0,40000,280000.0,1956,293400,573400.0,0,0
