23,1,1005,100,54,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,2,563,100,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,3,654,100,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,4,714,100,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,5,732,100,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,6,775,305,41,205,30750,0,0,1500,0,0,0,0,0,0,0,0,0,0,30750
23,7,803,461,138,156,23400,0,0,1500,0,0,0,0,0,0,0,0,0,0,23400
23,8,664,517,103,56,8400,0,0,1500,0,0,0,0,0,0,0,0,0,0,8400
23,9,666,517,80,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,10,326,517,46,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,11,389,417,0,0,0,100,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,12,564,820,107,403,60450,0,0,1500,0,0,0,0,0,0,0,0,0,0,60450
23,13,698,939,579,119,17850,0,0,1500,0,0,0,0,0,0,0,0,0,0,17850
23,14,404,1008,335,69,10350,0,0,1500,0,0,0,0,0,0,0,0,0,0,10350
23,15,359,1062,305,54,8100,0,0,1500,0,0,0,0,0,0,0,0,0,0,8100
23,16,329,1062,298,0,0,0,0,1500,0,0,0,0,0,0,1,0,0,0,0
23,17,300,857,128,0,0,205,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,18,300,701,175,0,0,156,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,19,300,645,161,0,0,56,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,20,300,645,178,0,0,0,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,21,300,645,178,0,0,0,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,22,300,645,187,0,0,0,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,23,300,242,96,0,0,403,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,24,300,123,49,0,0,119,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,25,300,54,22,0,0,69,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,26,300,0,0,0,0,54,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,27,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,28,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,29,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,30,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,31,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,1,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,32,300,0,0,0,0,0,0,299.99999999999994,0,599.9999999999999,0,5849.999999999999,0,0,0,0,0,6449.999999999999,6449.999999999999
23,33,956,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,34,924,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,35,889,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,36,909,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,37,872,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,38,868,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,39,825,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,40,910,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,41,555,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,42,917,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,43,650,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,44,833,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,45,776,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,46,787,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,47,824,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,48,555,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,49,839,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,50,660,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,51,814,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,52,760,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,53,801,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,54,651,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,55,857,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,56,546,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,57,676,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,58,883,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,59,503,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,60,624,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,61,782,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,62,679,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,63,744,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,64,806,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,65,627,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,66,720,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,67,809,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,68,652,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,69,737,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,70,820,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,71,640,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,72,717,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
23,73,812,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
