177,1,1018,69,33,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,2,555,126,13,26,3900,0,0,1500,0,0,0,0,0,0,0,0,0,0,3900
177,3,661,118,13,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,4,703,192,22,66,9900,0,0,1500,0,0,0,0,0,0,0,0,0,0,9900
177,5,768,250,44,78,11700,0,0,1500,0,0,0,0,0,0,0,0,0,0,11700
177,6,726,462,64,210,31500,0,0,1500,0,0,0,0,0,0,0,0,0,0,31500
177,7,704,582,122,156,23400,0,0,1500,0,0,0,0,0,0,0,0,0,0,23400
177,8,653,1081,143,490,73500,0,0,1500,0,0,0,0,0,0,0,0,0,0,73500
177,9,664,1252,259,315,47250,0,0,1500,0,0,0,0,0,0,0,0,0,0,47250
177,10,300,1338,231,27,4050,0,0,1500,0,0,0,0,0,0,0,0,0,0,4050
177,11,312,1384,226,31,4650,100,0,1500,0,0,0,0,0,0,0,0,0,0,4650
177,12,377,1383,296,16,2400,0,0,1500,0,0,0,0,0,0,0,0,0,0,2400
177,13,501,1442,418,66,9900,26,0,1500,0,0,0,0,0,0,0,0,0,0,9900
177,14,685,1418,600,35,5250,0,0,1500,0,0,0,0,0,0,0,0,0,0,5250
177,15,795,1390,676,47,7050,66,0,1500,0,0,0,0,0,0,0,0,0,0,7050
177,16,800,1254,622,17,2550,78,0,1500,0,0,0,0,0,0,0,0,1,0,2550
177,17,300,1069,166,19,2850,210,0,299.99999999999994,1,599.9999999999999,0,0,1,50000,0,0,0,50600.0,53450.0
177,18,300,828,140,0,0,156,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,19,300,454,59,0,0,490,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,20,300,240,39,0,0,315,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,21,300,219,39,0,0,27,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,22,300,178,40,0,0,31,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,23,300,148,38,0,0,16,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,24,300,91,26,0,0,66,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,25,300,62,20,0,0,35,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,26,300,24,10,0,0,47,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,27,300,12,6,0,0,17,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,28,300,0,0,0,0,19,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,29,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,30,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,31,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,1,0,0,0,0,599.9999999999999,599.9999999999999
177,32,300,0,0,0,0,0,0,299.99999999999994,0,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
177,33,975,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,34,815,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,35,900,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,36,784,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,37,963,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,38,525,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,39,769,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,40,945,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,41,473,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,42,669,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,43,871,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,44,602,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,45,750,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,46,861,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,47,549,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,48,754,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,49,876,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,50,551,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,51,731,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,52,871,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,53,565,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,54,737,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,55,867,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,56,539,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,57,712,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,58,885,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,59,541,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,60,665,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,61,857,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,62,615,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,63,723,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,64,866,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,65,568,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,66,692,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,67,852,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,68,626,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,69,737,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
177,70,872,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
