Epoch id,t,Attendance,Contagion,Present contagion,New infections,New infections cost,Recovered,Revenues,Total costs
7,1,816,0,0,0,0,0,0,0
7,2,361,0,0,0,0,0,0,0
7,3,412,0,0,0,0,0,0,0
7,4,440,0,0,0,0,0,0,0
7,5,549,0,0,0,0,0,0,0
7,6,623,0,0,0,0,0,0,0
7,7,590,0,0,0,0,0,0,0
7,8,542,0,0,0,0,0,0,0
7,9,575,0,0,0,0,0,0,0
7,10,572,0,0,0,0,0,0,0
7,11,569,0,0,0,0,0,0,0
7,12,554,0,0,0,0,0,0,0
7,13,527,0,0,0,0,0,0,0
7,14,536,0,0,0,0,0,0,0
7,15,555,0,0,0,0,0,0,0
7,16,567,0,0,0,0,0,0,0
7,17,544,0,0,0,0,0,0,0
7,18,528,0,0,0,0,0,0,0
7,19,558,0,0,0,0,0,0,0
7,20,539,0,0,0,0,0,0,0
7,21,536,0,0,0,0,0,0,0
7,22,514,0,0,0,0,0,0,0
7,23,550,0,0,0,0,0,0,0
7,24,553,0,0,0,0,0,0,0
7,25,533,0,0,0,0,0,0,0
7,26,530,0,0,0,0,0,0,0
7,27,541,0,0,0,0,0,0,0
7,28,496,0,0,0,0,0,0,0
7,29,505,0,0,0,0,0,0,0
7,30,525,0,0,0,0,0,0,0
7,31,529,0,0,0,0,0,0,0
7,32,521,0,0,0,0,0,0,0
7,33,525,0,0,0,0,0,0,0
7,34,479,0,0,0,0,0,0,0
7,35,533,0,0,0,0,0,0,0
7,36,506,0,0,0,0,0,0,0
7,37,540,0,0,0,0,0,0,0
7,38,514,0,0,0,0,0,0,0
7,39,527,0,0,0,0,0,0,0
7,40,517,0,0,0,0,0,0,0
7,41,515,0,0,0,0,0,0,0
7,42,511,0,0,0,0,0,0,0
7,43,502,0,0,0,0,0,0,0
7,44,517,0,0,0,0,0,0,0
7,45,511,0,0,0,0,0,0,0
7,46,528,0,0,0,0,0,0,0
7,47,527,0,0,0,0,0,0,0
7,48,479,0,0,0,0,0,0,0
7,49,536,0,0,0,0,0,0,0
7,50,532,0,0,0,0,0,0,0
7,51,488,0,0,0,0,0,0,0
7,52,512,0,0,0,0,0,0,0
7,53,525,0,0,0,0,0,0,0
7,54,524,0,0,0,0,0,0,0
7,55,497,0,0,0,0,0,0,0
7,56,522,0,0,0,0,0,0,0
7,57,525,0,0,0,0,0,0,0
7,58,504,0,0,0,0,0,0,0
7,59,508,0,0,0,0,0,0,0
7,60,502,0,0,0,0,0,0,0
7,61,515,0,0,0,0,0,0,0
7,62,475,0,0,0,0,0,0,0
7,63,511,0,0,0,0,0,0,0
7,64,495,0,0,0,0,0,0,0
7,65,516,0,0,0,0,0,0,0
7,66,518,0,0,0,0,0,0,0
7,67,489,0,0,0,0,0,0,0
7,68,528,0,0,0,0,0,0,0
7,69,471,0,0,0,0,0,0,0
7,70,535,0,0,0,0,0,0,0
7,71,481,0,0,0,0,0,0,0
7,72,524,0,0,0,0,0,0,0
7,73,514,0,0,0,0,0,0,0
7,74,480,0,0,0,0,0,0,0
7,75,522,0,0,0,0,0,0,0
7,76,490,0,0,0,0,0,0,0
7,77,498,0,0,0,0,0,0,0
7,78,528,0,0,0,0,0,0,0
7,79,500,0,0,0,0,0,0,0
7,80,490,0,0,0,0,0,0,0
7,81,496,0,0,0,0,0,0,0
7,82,506,0,0,0,0,0,0,0
7,83,529,0,0,0,0,0,0,0
7,84,514,0,0,0,0,0,0,0
7,85,511,0,0,0,0,0,0,0
7,86,505,0,0,0,0,0,0,0
7,87,511,0,0,0,0,0,0,0
7,88,530,0,0,0,0,0,0,0
7,89,479,0,0,0,0,0,0,0
7,90,510,0,0,0,0,0,0,0
7,91,497,0,0,0,0,0,0,0
7,92,520,0,0,0,0,0,0,0
7,93,500,0,0,0,0,0,0,0
7,94,482,0,0,0,0,0,0,0
7,95,541,0,0,0,0,0,0,0
7,96,506,0,0,0,0,0,0,0
7,97,505,0,0,0,0,0,0,0
7,98,515,0,0,0,0,0,0,0
7,99,500,0,0,0,0,0,0,0
7,100,504,0,0,0,0,0,0,0
