Epoch id,t,Attendance,Contagion,Present contagion,New infections,New infections cost,Recovered,Revenues,Capacity,A1,A1 cost,A2,A2 cost,A3,A3 cost,Random action,Random action on zero,Random on max,Total A costs,Total costs
1,1,1017,100,48,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,2,536,100,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,3,656,100,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,4,715,100,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,5,764,100,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,6,760,382,47,282,42300,0,0,1500,0,0,0,0,0,0,0,0,0,0,42300
1,7,764,499,166,117,17550,0,0,1500,0,0,0,0,0,0,0,0,0,0,17550
1,8,663,601,93,102,15300,0,0,1500,0,0,0,0,0,0,0,0,0,0,15300
1,9,600,601,76,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,10,360,601,47,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,11,420,501,0,0,0,100,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,12,602,905,155,404,60600,0,0,1500,0,0,0,0,0,0,0,0,0,0,60600
1,13,698,993,610,88,13200,0,0,1500,0,0,0,0,0,0,0,0,0,0,13200
1,14,413,1067,339,74,11100,0,0,1500,0,0,0,0,0,0,0,0,0,0,11100
1,15,386,1110,343,43,6450,0,0,1500,0,0,0,0,0,0,0,0,0,0,6450
1,16,373,1110,331,0,0,0,0,1500,0,0,0,0,0,0,0,1,0,0,0
1,17,300,828,103,0,0,282,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,18,300,752,160,41,6150,117,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,6750.0
1,19,300,716,182,66,9900,102,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,10500.0
1,20,300,760,235,44,6600,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,7200.0
1,21,300,810,250,50,7500,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,8100.0
1,22,300,810,274,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,23,300,421,98,15,2250,404,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,2850.0
1,24,300,359,88,26,3900,88,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,4500.0
1,25,300,408,116,123,18450,74,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,19050.0
