Epoch id,t,Attendance,Contagion,Present contagion,New infections,New infections cost,Recovered,Revenues,Total costs
8,1,1205,0,0,0,0,0,0,0
8,2,803,0,0,0,0,0,0,0
8,3,929,0,0,0,0,0,0,0
8,4,952,0,0,0,0,0,0,0
8,5,675,0,0,0,0,0,0,0
8,6,1041,0,0,0,0,0,0,0
8,7,813,0,0,0,0,0,0,0
8,8,1078,0,0,0,0,0,0,0
8,9,715,0,0,0,0,0,0,0
8,10,1077,0,0,0,0,0,0,0
8,11,764,0,0,0,0,0,0,0
8,12,1063,0,0,0,0,0,0,0
8,13,767,0,0,0,0,0,0,0
8,14,1017,0,0,0,0,0,0,0
8,15,814,0,0,0,0,0,0,0
8,16,991,0,0,0,0,0,0,0
8,17,844,0,0,0,0,0,0,0
8,18,955,0,0,0,0,0,0,0
8,19,876,0,0,0,0,0,0,0
8,20,961,0,0,0,0,0,0,0
8,21,882,0,0,0,0,0,0,0
8,22,910,0,0,0,0,0,0,0
8,23,960,0,0,0,0,0,0,0
8,24,866,0,0,0,0,0,0,0
8,25,985,0,0,0,0,0,0,0
8,26,834,0,0,0,0,0,0,0
8,27,1000,0,0,0,0,0,0,0
8,28,843,0,0,0,0,0,0,0
8,29,943,0,0,0,0,0,0,0
8,30,934,0,0,0,0,0,0,0
8,31,915,0,0,0,0,0,0,0
8,32,926,0,0,0,0,0,0,0
8,33,898,0,0,0,0,0,0,0
8,34,917,0,0,0,0,0,0,0
8,35,936,0,0,0,0,0,0,0
8,36,915,0,0,0,0,0,0,0
8,37,890,0,0,0,0,0,0,0
8,38,933,0,0,0,0,0,0,0
8,39,894,0,0,0,0,0,0,0
8,40,938,0,0,0,0,0,0,0
8,41,911,0,0,0,0,0,0,0
8,42,923,0,0,0,0,0,0,0
8,43,911,0,0,0,0,0,0,0
8,44,855,0,0,0,0,0,0,0
8,45,993,0,0,0,0,0,0,0
8,46,841,0,0,0,0,0,0,0
8,47,917,0,0,0,0,0,0,0
8,48,917,0,0,0,0,0,0,0
8,49,922,0,0,0,0,0,0,0
8,50,888,0,0,0,0,0,0,0
8,51,934,0,0,0,0,0,0,0
8,52,893,0,0,0,0,0,0,0
8,53,915,0,0,0,0,0,0,0
8,54,935,0,0,0,0,0,0,0
8,55,813,0,0,0,0,0,0,0
8,56,953,0,0,0,0,0,0,0
8,57,885,0,0,0,0,0,0,0
8,58,932,0,0,0,0,0,0,0
8,59,858,0,0,0,0,0,0,0
8,60,901,0,0,0,0,0,0,0
8,61,920,0,0,0,0,0,0,0
8,62,883,0,0,0,0,0,0,0
8,63,915,0,0,0,0,0,0,0
8,64,945,0,0,0,0,0,0,0
8,65,848,0,0,0,0,0,0,0
8,66,952,0,0,0,0,0,0,0
8,67,899,0,0,0,0,0,0,0
8,68,882,0,0,0,0,0,0,0
8,69,921,0,0,0,0,0,0,0
8,70,909,0,0,0,0,0,0,0
8,71,872,0,0,0,0,0,0,0
8,72,953,0,0,0,0,0,0,0
8,73,930,0,0,0,0,0,0,0
8,74,866,0,0,0,0,0,0,0
8,75,926,0,0,0,0,0,0,0
8,76,848,0,0,0,0,0,0,0
8,77,936,0,0,0,0,0,0,0
8,78,906,0,0,0,0,0,0,0
8,79,855,0,0,0,0,0,0,0
8,80,918,0,0,0,0,0,0,0
8,81,923,0,0,0,0,0,0,0
8,82,869,0,0,0,0,0,0,0
8,83,903,0,0,0,0,0,0,0
8,84,908,0,0,0,0,0,0,0
8,85,922,0,0,0,0,0,0,0
8,86,905,0,0,0,0,0,0,0
8,87,872,0,0,0,0,0,0,0
8,88,936,0,0,0,0,0,0,0
8,89,895,0,0,0,0,0,0,0
8,90,901,0,0,0,0,0,0,0
8,91,912,0,0,0,0,0,0,0
8,92,872,0,0,0,0,0,0,0
8,93,920,0,0,0,0,0,0,0
8,94,925,0,0,0,0,0,0,0
8,95,896,0,0,0,0,0,0,0
8,96,902,0,0,0,0,0,0,0
8,97,883,0,0,0,0,0,0,0
8,98,917,0,0,0,0,0,0,0
8,99,932,0,0,0,0,0,0,0
8,100,861,0,0,0,0,0,0,0
