Epoch id,t,Attendance,Contagion,Present contagion,New infections,New infections cost,Recovered,Revenues,Capacity,A1,A1 cost,A2,A2 cost,A3,A3 cost,Random action,Random action on zero,Random on max,Total A costs,Total costs
1,1,983,69,35,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,2,595,128,14,28,4200,0,0,1500,0,0,0,0,0,0,0,0,0,0,4200
1,3,675,126,14,4,600,0,0,1500,0,0,0,0,0,0,0,0,0,0,600
1,4,712,163,17,34,5100,0,0,1500,0,0,0,0,0,0,0,0,0,0,5100
1,5,750,263,38,112,16800,0,0,1500,0,0,0,0,0,0,0,0,0,0,16800
1,6,755,459,79,220,33000,0,0,1500,0,0,0,0,0,0,0,0,0,0,33000
1,7,692,811,138,378,56700,0,0,1500,0,0,0,0,0,0,0,0,0,0,56700
1,8,683,1177,206,424,63600,0,0,1500,0,0,0,0,0,0,0,0,0,0,63600
1,9,596,1417,276,251,37650,0,0,1500,0,0,0,0,0,0,0,0,0,0,37650
1,10,333,1453,268,17,2550,0,0,1500,0,0,0,0,0,0,0,0,0,0,2550
1,11,320,1483,249,24,3600,100,0,1500,0,0,0,0,0,0,0,0,0,0,3600
1,12,431,1476,363,9,1350,0,0,1500,0,0,0,0,0,0,0,0,0,0,1350
1,13,592,1522,519,58,8700,28,0,1500,0,0,0,0,0,0,0,0,0,0,8700
1,14,771,1506,691,35,5250,4,0,1500,0,0,0,0,0,0,0,0,0,0,5250
1,15,839,1435,710,35,5250,34,0,1500,0,0,0,0,0,0,0,0,0,0,5250
1,16,791,1261,593,9,1350,112,0,1500,0,0,0,0,0,0,0,1,0,0,1350
1,17,300,1059,184,12,1800,220,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,3299.9999999999995
1,18,300,668,128,4,600,378,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,2099.9999999999995
1,19,300,368,87,6,900,424,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,2399.9999999999995
1,20,300,208,59,12,1800,251,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,3299.9999999999995
1,21,300,199,62,9,1350,17,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,2849.9999999999995
1,22,300,176,57,0,0,24,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,1499.9999999999995
1,23,300,154,60,6,900,9,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,2399.9999999999995
1,24,300,112,44,6,900,58,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,2399.9999999999995
1,25,300,79,35,0,0,35,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,1499.9999999999995
1,26,300,63,31,4,600,35,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,2099.9999999999995
1,27,300,54,33,2,300,9,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,1799.9999999999995
1,28,300,41,24,0,0,12,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,1499.9999999999995
1,29,300,41,27,1,150,4,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,1649.9999999999995
1,30,300,29,18,0,0,6,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,1499.9999999999995
1,31,300,25,17,1,150,12,0,299.99999999999994,1,599.9999999999999,1,899.9999999999998,0,0,0,0,0,1499.9999999999995,1649.9999999999995
1,32,300,19,16,0,0,9,0,299.99999999999994,0,599.9999999999999,0,899.9999999999998,0,0,0,1,0,1499.9999999999995,1499.9999999999995
1,33,300,17,12,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,34,300,10,6,0,0,6,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,35,300,8,6,0,0,6,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,36,300,6,4,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,37,300,2,1,0,0,4,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,38,300,1,1,0,0,2,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,39,300,1,1,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,40,300,1,1,0,0,1,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,41,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,42,300,0,0,0,0,1,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,43,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,44,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,45,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,46,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,47,300,0,0,0,0,0,0,299.99999999999994,1,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,48,300,0,0,0,0,0,0,299.99999999999994,0,599.9999999999999,0,0,0,0,0,0,0,599.9999999999999,599.9999999999999
1,49,974,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,50,771,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,51,923,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,52,693,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,53,960,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,54,509,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,55,766,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,56,959,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,57,398,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,58,590,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,59,829,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,60,629,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,61,797,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,62,778,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,63,725,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,64,870,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,65,541,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,66,745,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,67,895,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,68,478,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,69,673,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,70,866,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,71,553,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,72,701,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,73,875,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,74,534,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,75,707,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,76,855,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,77,561,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,78,745,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,79,860,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,80,560,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,81,706,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,82,854,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,83,572,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,84,740,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,85,890,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,86,551,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,87,662,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,88,847,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,89,600,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,90,714,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,91,894,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,92,560,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,93,658,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,94,827,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,95,674,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,96,736,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,97,875,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,98,560,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,99,676,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
1,100,855,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
2,1,928,68,33,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0
2,2,609,157,19,57,8550,0,0,1500,0,0,0,0,0,0,0,0,0,0,8550
2,3,671,142,21,5,750,0,0,1500,0,0,0,0,0,0,0,0,0,0,750
2,4,710,189,16,30,4500,0,0,1500,0,0,0,0,0,0,0,0,0,0,4500
