Epoch;Attendance;Contagion;Present contagion;A1;A2;A3;Action on random;Action on random zero;Action on max;Actions;A1 cost;A2 cost;A3 cost;Action cost;New infections;New infected cost;Total cost;Total revenues;Epoch txt
1;64979;18477;6444;15;30;0;0;2;0;2;9599,999999999998;201600,0;0;211200,0;1757;263550;474750,0;0;"
"
2;64746;17063;4732;15;15;15;0;1;0;1;9599,999999999998;33599,99999999999;50000;93200,0;1602;240300;333500,0;0;-
3;70737;16913;5034;0;15;15;0;1;0;1;0;168000;50000;218000;1605;240750;458750;0;-
4;64272;15628;4033;15;0;15;0;1;0;1;9599,999999999998;0;50000;59600,0;1456;218400;278000,0;0;-
5;64335;21641;6647;15;30;15;0;3;0;3;9599,999999999998;336000;50000;395600,0;2053;307950;703550,0;0;-
6;64646;20068;5827;15;15;30;0;3;0;3;9599,999999999998;33599,99999999999;50000;93200,0;1913;286950;380150,0;0;-
7;57599;17266;4641;30;15;0;0;2;0;2;19199,999999999996;33599,99999999999;0;52799,99999999999;1616;242400;295200,0;0;-
8;64910;33368;11696;15;15;15;0;3;0;3;9599,999999999998;168000;50000;227600,0;3241;486150;713750,0;0;-
9;64724;18550;6048;15;30;15;1;1;0;2;9599,999999999998;201600,0;50000;261200,0;1769;265350;526550,0;0; 
10;57981;19331;6384;30;15;30;0;3;0;3;19199,999999999996;33599,99999999999;50000;102800,0;1833;274950;377750,0;0;E
11;57445;16241;4409;30;15;15;1;1;0;2;19199,999999999996;33599,99999999999;50000;102800,0;1522;228300;331100,0;0;p
12;57849;15499;4174;30;15;15;2;0;0;2;19199,999999999996;33599,99999999999;50000;102800,0;1440;216000;318800,0;0;o
13;71298;20127;6923;0;30;15;2;0;0;2;0;336000;50000;386000;1929;289350;675350;0;c
14;70721;18070;5315;0;15;30;1;1;0;2;0;168000;50000;218000;1720;258000;476000;0;h
15;64641;18611;5715;15;0;30;1;1;0;2;9599,999999999998;0;50000;59600,0;1778;266700;326300,0;0;s
16;64524;16509;4318;15;0;30;0;1;1;2;9599,999999999998;0;50000;59600,0;1543;231450;291050,0;0;:
17;64293;16809;4323;15;15;15;0;0;1;1;9599,999999999998;33599,99999999999;50000;93200,0;1578;236700;329900,0;0; 
