Epoch;Attendance;Contagion;Present contagion;A1;A2;A3;Action on random;Action on random zero;Action on max;Actions;A1 cost;A2 cost;A3 cost;Action cost;New infections;New infected cost;Total cost;Total revenues;Epoch txt
1;65266;14497;3112;15;15;15;0;1;0;1;9600,0;96000,0;99000;204600,0;1227;184050;388650,0;0;"
"
2;71835;14827;4040;0;15;15;0;1;0;1;0;480000;99000;579000;1257;188550;767550;0;-
3;64276;20283;5974;15;0;15;0;2;0;2;9600,0;0;99000;108600,0;1753;262950;371550,0;0;-
4;64462;13331;3293;15;15;0;0;1;0;1;9600,0;96000,0;0;105600,0;1121;168150;273750,0;0;-
5;71712;13628;5224;0;15;0;0;1;0;1;0;480000;0;480000;1148;172200;652200;0;-
6;58396;22439;5953;30;0;15;0;2;0;2;19200,0;0;99000;118200,0;1949;292350;410550,0;0;-
7;65587;12484;2627;15;0;15;0;1;0;1;9600,0;0;99000;108600,0;1044;156600;265200,0;0;-
8;65181;30436;10446;15;0;15;0;2;0;2;9600,0;0;99000;108600,0;2676;401400;510000,0;0;-
9;71623;14046;3915;0;0;15;0;1;0;1;0;0;99000;99000;1186;177900;276900;0; 
10;64314;14277;3533;15;15;0;1;0;0;1;9600,0;96000,0;0;105600,0;1207;181050;286650,0;0;E
11;71654;13870;3800;0;0;15;1;0;0;1;0;0;99000;99000;1170;175500;274500;0;p
12;65022;13925;2863;15;15;15;1;0;0;1;9600,0;96000,0;99000;204600,0;1175;176250;380850,0;0;o
13;71583;13540;3750;0;0;15;0;0;1;1;0;0;99000;99000;1140;171000;270000;0;c
14;71058;29655;11488;0;15;15;1;1;0;2;0;480000;99000;579000;2605;390750;969750;0;h
15;71524;14926;4056;0;0;15;0;0;1;1;0;0;99000;99000;1266;189900;288900;0;s
16;64723;29083;10135;15;15;15;1;1;0;2;9600,0;96000,0;99000;204600,0;2553;382950;587550,0;0;:
17;64966;14684;3158;15;15;15;1;0;0;1;9600,0;96000,0;99000;204600,0;1244;186600;391200,0;0; 
18;71391;14123;3938;0;0;15;0;0;1;1;0;0;99000;99000;1193;178950;277950;0;2
19;71368;13881;3911;0;0;15;0;0;1;1;0;0;99000;99000;1171;175650;274650;0;0
20;71506;13034;3691;0;0;15;1;0;0;1;0;0;99000;99000;1094;164100;263100;0;0
21;65063;13518;2869;15;0;15;1;0;0;1;9600,0;0;99000;108600,0;1138;170700;279300,0;0;,
22;71488;14387;3904;0;0;15;0;0;1;1;0;0;99000;99000;1217;182550;281550;0; 
23;71750;12979;5010;0;15;0;1;0;0;1;0;480000;0;480000;1089;163350;643350;0;S
24;71713;13551;3659;0;0;15;0;0;1;1;0;0;99000;99000;1141;171150;270150;0;t
25;71802;14167;3850;0;0;15;0;0;1;1;0;0;99000;99000;1197;179550;278550;0;a
26;70994;12363;3344;0;0;15;1;0;0;1;0;0;99000;99000;1033;154950;253950;0;r
27;64966;13584;3422;15;15;0;1;0;0;1;9600,0;96000,0;0;105600,0;1144;171600;277200,0;0;t
28;71417;13573;3683;0;0;15;0;0;1;1;0;0;99000;99000;1143;171450;270450;0;i
29;71439;13166;3618;0;0;15;0;0;1;1;0;0;99000;99000;1106;165900;264900;0;n
30;71413;13496;3638;0;0;15;1;0;0;1;0;0;99000;99000;1136;170400;269400;0;g
31;64725;13562;3265;15;15;0;1;0;0;1;9600,0;96000,0;0;105600,0;1142;171300;276900,0;0; 
32;71642;14398;3964;0;0;15;0;0;1;1;0;0;99000;99000;1218;182700;281700;0;E
33;71443;14013;3846;0;0;15;0;0;1;1;0;0;99000;99000;1183;177450;276450;0;p
34;71398;13595;3797;0;0;15;0;0;1;1;0;0;99000;99000;1145;171750;270750;0;s
35;71170;12880;3540;0;15;15;1;0;0;1;0;480000;99000;579000;1080;162000;741000;0;i
36;71584;14112;3959;0;0;15;0;0;1;1;0;0;99000;99000;1192;178800;277800;0;l
37;65486;13804;3022;15;15;15;1;0;0;1;9600,0;96000,0;99000;204600,0;1164;174600;379200,0;0;o
38;64935;14651;3751;15;15;0;1;0;0;1;9600,0;96000,0;0;105600,0;1241;186150;291750,0;0;n
39;71022;12671;3353;0;0;15;0;0;1;1;0;0;99000;99000;1061;159150;258150;0;:
40;71721;13980;3791;0;0;15;0;0;1;1;0;0;99000;99000;1180;177000;276000;0; 
41;71497;13199;3635;0;0;15;0;0;1;1;0;0;99000;99000;1109;166350;265350;0;0
42;70976;13254;3680;0;0;15;0;0;1;1;0;0;99000;99000;1114;167100;266100;0;,
43;71138;12924;3533;0;0;15;0;0;1;1;0;0;99000;99000;1084;162600;261600;0;2
44;71265;15036;4108;0;0;15;0;0;1;1;0;0;99000;99000;1276;191400;290400;0; 
45;71698;14178;3932;0;0;15;0;0;1;1;0;0;99000;99000;1198;179700;278700;0;-
46;71461;14046;3864;0;0;15;0;0;1;1;0;0;99000;99000;1186;177900;276900;0;-
47;65172;13595;3037;15;0;15;1;0;0;1;9600,0;0;99000;108600,0;1145;171750;280350,0;0;-
48;71528;14398;3975;0;0;15;0;0;1;1;0;0;99000;99000;1218;182700;281700;0;-
49;71615;13925;3877;0;0;15;0;0;1;1;0;0;99000;99000;1175;176250;275250;0;-
50;71470;14673;3985;0;0;15;0;0;1;1;0;0;99000;99000;1243;186450;285450;0;-
51;71079;13628;3709;0;0;15;0;0;1;1;0;0;99000;99000;1148;172200;271200;0;-
52;71431;13606;3679;0;0;15;0;0;1;1;0;0;99000;99000;1146;171900;270900;0;-
53;71325;14431;4096;0;0;15;0;0;1;1;0;0;99000;99000;1221;183150;282150;0;-
54;71573;13397;3653;0;0;15;0;0;1;1;0;0;99000;99000;1127;169050;268050;0;-
55;71555;13397;3768;0;0;15;0;0;1;1;0;0;99000;99000;1127;169050;268050;0;-
56;71233;12803;3452;0;0;15;0;0;1;1;0;0;99000;99000;1073;160950;259950;0;-
57;64786;12935;2771;15;0;15;1;0;0;1;9600,0;0;99000;108600,0;1085;162750;271350,0;0;-
58;71210;13969;3810;0;0;15;0;0;1;1;0;0;99000;99000;1179;176850;275850;0;-
59;71298;13353;3623;0;0;15;0;0;1;1;0;0;99000;99000;1123;168450;267450;0;-
60;71073;13881;3751;0;0;15;0;0;1;1;0;0;99000;99000;1171;175650;274650;0;-
61;71367;13694;3852;0;0;15;0;0;1;1;0;0;99000;99000;1154;173100;272100;0;-
62;71204;12572;3418;0;0;15;0;0;1;1;0;0;99000;99000;1052;157800;256800;0;-
63;71377;13661;3751;0;0;15;0;0;1;1;0;0;99000;99000;1151;172650;271650;0;-
64;70739;13848;3864;0;0;15;0;0;1;1;0;0;99000;99000;1168;175200;274200;0;-
65;71049;12737;3418;0;0;15;0;0;1;1;0;0;99000;99000;1067;160050;259050;0;-
66;71797;14233;3903;0;0;15;0;0;1;1;0;0;99000;99000;1203;180450;279450;0;-
67;71493;13903;3901;0;0;15;0;0;1;1;0;0;99000;99000;1173;175950;274950;0;-
68;71750;15311;4100;0;0;15;0;0;1;1;0;0;99000;99000;1301;195150;294150;0;-
69;71519;13408;3714;0;0;15;0;0;1;1;0;0;99000;99000;1128;169200;268200;0;-
70;71984;14640;4020;0;0;15;0;0;1;1;0;0;99000;99000;1240;186000;285000;0;-
71;71665;14101;3804;0;0;15;0;0;1;1;0;0;99000;99000;1191;178650;277650;0;-
72;71357;14585;3982;0;0;15;0;0;1;1;0;0;99000;99000;1235;185250;284250;0;-
73;71519;13496;3668;0;0;15;0;0;1;1;0;0;99000;99000;1136;170400;269400;0;-
74;71477;13705;3763;0;0;15;0;0;1;1;0;0;99000;99000;1155;173250;272250;0;-
75;71273;13474;3610;0;0;15;0;0;1;1;0;0;99000;99000;1134;170100;269100;0;-
76;71471;12847;3475;0;0;15;0;0;1;1;0;0;99000;99000;1077;161550;260550;0;-
77;71341;12671;3450;0;0;15;0;0;1;1;0;0;99000;99000;1061;159150;258150;0;-
78;71180;13419;3691;0;0;15;0;0;1;1;0;0;99000;99000;1129;169350;268350;0;-
79;71610;13947;3808;0;0;15;0;0;1;1;0;0;99000;99000;1177;176550;275550;0;-
80;71617;13947;3887;0;0;15;0;0;1;1;0;0;99000;99000;1177;176550;275550;0;-
81;71589;13551;3698;0;0;15;0;0;1;1;0;0;99000;99000;1141;171150;270150;0;-
